46.9289	2.5385	-2.6515	5.4129	-2.4230	2.7920	108.5853	5.3027	-4.5495	2.7682	2.8825	-2.5998	44.5904	2.7258	122.9614	-2.8159	-2.9077	-2.5433	2.5694	2.6885	-2.6987	-3.2098	2.0841	-1.2706	-2.7096	-2.4588	50.2131	2.2898	44.0393	-3.4082	0.8551	2.4842
11.3636	3.0957	-3.2336	6.6011	-2.9549	3.4049	77.6232	6.4667	-37.8465	3.3759	3.5152	-3.1705	13.7015	3.3241	92.3639	-3.4340	-3.5460	-3.1016	3.1335	3.2787	-3.2910	-3.9143	2.5415	-1.5495	-3.3043	-2.9985	18.8662	2.7925	9.1317	-4.1563	1.0427	3.0295
24.0728	1.4859	-1.5521	3.1685	-1.4184	1.6343	59.5293	3.1040	-5.0374	1.6204	1.6873	-1.5219	23.1054	1.5956	67.7261	-1.6483	-1.7021	-1.4888	1.5041	1.5738	-1.5797	-1.8789	1.2199	-0.7437	-1.5861	-1.4393	26.2683	1.3404	22.4907	-1.9950	0.5005	1.4542
7.0004	0.8668	-0.9054	1.8483	-0.8274	0.9534	26.2915	1.8107	-7.9146	0.9453	0.9843	-0.8878	7.1838	0.9307	30.6103	-0.9615	-0.9929	-0.8684	0.8774	0.9180	-0.9215	-1.0960	0.7116	-0.4339	-0.9252	-0.8396	8.7938	0.7819	6.2494	-1.1638	0.2920	0.8483
1.6073	0.8668	-0.9054	1.8483	-0.8274	0.9534	19.8550	1.8107	-11.7104	0.9453	0.9843	-0.8878	2.4418	0.9307	23.8876	-0.9615	-0.9929	-0.8684	0.8774	0.9180	-0.9215	-1.0960	0.7116	-0.4339	-0.9252	-0.8396	3.8301	0.7819	1.0267	-1.1638	0.2920	0.8483
18.3964	1.7336	-1.8108	3.6966	-1.6547	1.9067	57.8504	3.6213	-12.7349	1.8905	1.9685	-1.7755	18.3749	1.8615	66.8705	-1.9230	-1.9858	-1.7369	1.7547	1.8361	-1.8430	-2.1920	1.4233	-0.8677	-1.8504	-1.6791	21.6968	1.5638	16.8195	-2.3275	0.5839	1.6965
31.6361	4.0863	-4.2683	8.7134	-3.9005	4.4944	122.3469	8.5360	-38.2422	4.4562	4.6401	-4.1851	32.7814	4.3878	142.7365	-4.5329	-4.6808	-4.0941	4.1362	4.3278	-4.3442	-5.1669	3.3548	-2.0453	-4.3617	-3.9580	40.2513	3.6861	28.1963	-5.4863	1.3764	3.9990
38.6524	2.7242	-2.8455	5.8090	-2.6003	2.9963	102.5420	5.6907	-13.1390	2.9708	3.0934	-2.7901	37.4627	2.9252	117.2502	-3.0219	-3.1205	-2.7294	2.7574	2.8852	-2.8961	-3.4446	2.2366	-1.3635	-2.9078	-2.6387	43.0706	2.4574	35.8784	-3.6575	0.9176	2.6660
43.6510	2.2908	-2.3928	4.8848	-2.1866	2.5196	99.5703	4.7853	-3.1785	2.4982	2.6013	-2.3462	41.3952	2.4598	112.5951	-2.5411	-2.6241	-2.2952	2.3188	2.4262	-2.4354	-2.8966	1.8807	-1.1466	-2.4452	-2.2189	46.5243	2.0664	41.0131	-3.0757	0.7716	2.2419
30.1995	3.0338	-3.1689	6.4691	-2.8958	3.3368	98.8783	6.3373	-23.6546	3.3084	3.4449	-3.1071	30.3499	3.2576	114.4657	-3.3653	-3.4751	-3.0395	3.0708	3.2131	-3.2252	-3.8360	2.4907	-1.5185	-3.2383	-2.9385	36.1158	2.7366	27.4890	-4.0732	1.0219	2.9689
10.5581	1.5478	-1.6168	3.3005	-1.4775	1.7024	44.6700	3.2333	-15.4878	1.6880	1.7576	-1.5853	11.2282	1.6620	52.3644	-1.7170	-1.7730	-1.5508	1.5667	1.6393	-1.6455	-1.9572	1.2708	-0.7747	-1.6522	-1.4992	13.9705	1.3962	9.3323	-2.0781	0.5214	1.5148
2.4208	0.9287	-0.9701	1.9803	-0.8865	1.0215	22.1110	1.9400	-12.0530	1.0128	1.0546	-0.9512	3.2404	0.9972	26.4760	-1.0302	-1.0638	-0.9305	0.9400	0.9836	-0.9873	-1.1743	0.7625	-0.4648	-0.9913	-0.8995	4.7517	0.8377	1.7818	-1.2469	0.3128	0.9089
14.9691	1.6098	-1.6815	3.4326	-1.5366	1.7705	51.2013	3.3627	-13.3054	1.7555	1.8279	-1.6487	15.1933	1.7285	59.4446	-1.7857	-1.8439	-1.6128	1.6294	1.7049	-1.7113	-2.0355	1.3216	-0.8057	-1.7183	-1.5592	18.1986	1.4521	13.5690	-2.1613	0.5422	1.5754
5.6952	1.1764	-1.2288	2.5084	-1.1229	1.2939	31.1391	2.4573	-13.4266	1.2828	1.3358	-1.2048	6.4311	1.2632	36.8338	-1.3049	-1.3475	-1.1786	1.1907	1.2459	-1.2506	-1.4874	0.9658	-0.5888	-1.2557	-1.1394	8.4436	1.0611	4.8066	-1.5794	0.3962	1.1512
34.7394	2.9719	-3.1042	6.3370	-2.8367	3.2687	103.0223	6.2080	-19.5528	3.2409	3.3746	-3.0437	34.3166	3.1911	118.6213	-3.2966	-3.4042	-2.9775	3.0081	3.1475	-3.1594	-3.7578	2.4399	-1.4875	-3.1722	-2.8785	40.1495	2.6808	31.9430	-3.9900	1.0010	2.9084
45.8036	2.7242	-2.8455	5.8090	-2.6003	2.9963	111.1368	5.6907	-8.0479	2.9708	3.0934	-2.7901	43.7972	2.9252	126.2065	-3.0219	-3.1205	-2.7294	2.7574	2.8852	-2.8961	-3.4446	2.2366	-1.3635	-2.9078	-2.6387	49.6837	2.4574	42.8381	-3.6575	0.9176	2.6660
17.4683	2.4765	-2.5869	5.2809	-2.3639	2.7239	72.1222	5.1733	-24.3955	2.7007	2.8122	-2.5364	18.4307	2.6593	84.4588	-2.7472	-2.8368	-2.4813	2.5068	2.6229	-2.6328	-3.1315	2.0332	-1.2396	-2.6435	-2.3988	22.8557	2.2340	15.4631	-3.3250	0.8342	2.4236
32.7545	1.7336	-1.8108	3.6966	-1.6547	1.9067	74.9828	3.6213	-2.6166	1.8905	1.9685	-1.7755	31.0409	1.8615	84.8180	-1.9230	-1.9858	-1.7369	1.7547	1.8361	-1.8430	-2.1920	1.4233	-0.8677	-1.8504	-1.6791	34.9239	1.5638	30.7416	-2.3275	0.5839	1.6965
7.1020	0.7430	-0.7761	1.5843	-0.7092	0.8172	23.8744	1.5520	-5.9986	0.8102	0.8437	-0.7609	7.1989	0.7978	27.6947	-0.8242	-0.8510	-0.7444	0.7520	0.7869	-0.7899	-0.9394	0.6100	-0.3719	-0.7930	-0.7196	8.5875	0.6702	6.4597	-0.9975	0.2503	0.7271
18.5823	1.6098	-1.6815	3.4326	-1.5366	1.7705	55.5048	3.3627	-10.7685	1.7555	1.8279	-1.6487	18.3471	1.7285	63.9223	-1.7857	-1.8439	-1.6128	1.6294	1.7049	-1.7113	-2.0355	1.3216	-0.8057	-1.7183	-1.5592	21.5127	1.4521	17.0558	-2.1613	0.5422	1.5754
6.9123	2.9719	-3.1042	6.3370	-2.8367	3.2687	69.0133	6.2080	-39.0776	3.2409	3.3746	-3.0437	8.6758	3.1911	82.0275	-3.2966	-3.4042	-2.9775	3.0081	3.1475	-3.1594	-3.7578	2.4399	-1.4875	-3.1722	-2.8785	13.7119	2.6808	4.5962	-3.9900	1.0010	2.9084
6.7952	0.9906	-1.0347	2.1123	-0.9456	1.0896	28.6326	2.0693	-9.8822	1.0803	1.1249	-1.0146	7.2163	1.0637	33.5564	-1.0989	-1.1347	-0.9925	1.0027	1.0492	-1.0531	-1.2526	0.8133	-0.4958	-1.0574	-0.9595	8.9738	0.8936	6.0085	-1.3300	0.3337	0.9695
29.8069	2.6004	-2.7162	5.5449	-2.4821	2.8601	89.4590	5.4320	-17.5123	2.8358	2.9528	-2.6633	29.5455	2.7922	103.0995	-2.8845	-2.9787	-2.6053	2.6321	2.7541	-2.7645	-3.2880	2.1349	-1.3016	-2.7756	-2.5187	34.6074	2.3457	27.3987	-3.4913	0.8759	2.5448
9.6185	1.6098	-1.6815	3.4326	-1.5366	1.7705	44.8004	3.3627	-17.0783	1.7555	1.8279	-1.6487	10.4302	1.7285	52.7067	-1.7857	-1.8439	-1.6128	1.6294	1.7049	-1.7113	-2.0355	1.3216	-0.8057	-1.7183	-1.5592	13.2465	1.4521	8.3591	-2.1613	0.5422	1.5754
5.8298	1.0525	-1.0994	2.2444	-1.0047	1.1577	28.7553	2.1987	-11.4883	1.1478	1.1952	-1.0780	6.4274	1.1302	33.9020	-1.1676	-1.2056	-1.0545	1.0654	1.1147	-1.1190	-1.3309	0.8641	-0.5268	-1.1235	-1.0195	8.2469	0.9494	5.0274	-1.4131	0.3545	1.0300
25.0926	1.4240	-1.4874	3.0365	-1.3593	1.5662	59.4440	2.9747	-3.4169	1.5529	1.6170	-1.4584	23.8722	1.5291	67.3704	-1.5796	-1.6312	-1.4267	1.4414	1.5082	-1.5139	-1.8006	1.1691	-0.7128	-1.5200	-1.3793	27.0111	1.2845	23.4864	-1.9119	0.4797	1.3936
14.4536	1.3002	-1.3581	2.7725	-1.2411	1.4301	44.1951	2.7160	-9.0712	1.4179	1.4764	-1.3316	14.3768	1.3961	50.9880	-1.4423	-1.4893	-1.3027	1.3160	1.3770	-1.3822	-1.6440	1.0674	-0.6508	-1.3878	-1.2594	16.8903	1.1728	13.2642	-1.7456	0.4380	1.2724
38.1656	2.4146	-2.5222	5.1488	-2.3048	2.6558	95.5574	5.0440	-8.8887	2.6332	2.7419	-2.4730	36.6399	2.5928	108.7939	-2.6785	-2.7659	-2.4192	2.4441	2.5574	-2.5670	-3.0532	1.9824	-1.2086	-2.5774	-2.3388	41.7713	2.1781	35.5833	-3.2419	0.8133	2.3630
17.5635	1.6717	-1.7461	3.5646	-1.5956	1.8386	55.5899	3.4920	-12.3936	1.8230	1.8982	-1.7121	17.5809	1.7950	64.2801	-1.8544	-1.9149	-1.6749	1.6921	1.7705	-1.7772	-2.1137	1.3724	-0.8367	-1.7843	-1.6192	20.7710	1.5079	16.0597	-2.2444	0.5631	1.6360
46.5991	2.1051	-2.1988	4.4887	-2.0093	2.3153	99.2097	4.3973	1.6275	2.2956	2.3904	-2.1560	43.7517	2.2604	111.5689	-2.3351	-2.4113	-2.1091	2.1307	2.2295	-2.2379	-2.6617	1.7282	-1.0536	-2.2470	-2.0390	48.7174	1.8989	43.9674	-2.8263	0.7091	2.0601
35.5127	2.3527	-2.4575	5.0168	-2.2457	2.5877	91.1089	4.9147	-9.8536	2.5657	2.6716	-2.4096	34.2756	2.5263	103.9757	-2.6098	-2.6950	-2.3572	2.3814	2.4918	-2.5012	-2.9749	1.9316	-1.1776	-2.5113	-2.2788	39.1810	2.1223	33.0708	-3.1588	0.7925	2.3024
37.8225	2.6623	-2.7809	5.6769	-2.5412	2.9282	100.3018	5.5613	-12.7849	2.9033	3.0231	-2.7267	36.6638	2.8587	114.6510	-2.9532	-3.0496	-2.6674	2.6948	2.8197	-2.8303	-3.3663	2.1857	-1.3325	-2.8417	-2.5787	42.1492	2.4015	35.1213	-3.5744	0.8968	2.6054
18.4059	1.7336	-1.8108	3.6966	-1.6547	1.9067	57.8633	3.6213	-12.7211	1.8905	1.9685	-1.7755	18.3691	1.8615	66.8639	-1.9230	-1.9858	-1.7369	1.7547	1.8361	-1.8430	-2.1920	1.4233	-0.8677	-1.8504	-1.6791	21.6993	1.5638	16.8237	-2.3275	0.5839	1.6965
5.9933	0.9287	-0.9701	1.9803	-0.8865	1.0215	26.3889	1.9400	-9.5349	1.0128	1.0546	-0.9512	6.4132	0.9972	30.9656	-1.0302	-1.0638	-0.9305	0.9400	0.9836	-0.9873	-1.1743	0.7625	-0.4648	-0.9913	-0.8995	8.0569	0.8377	5.2570	-1.2469	0.3128	0.9089
19.2406	2.4765	-2.5869	5.2809	-2.3639	2.7239	74.2629	5.1733	-23.1331	2.7007	2.8122	-2.5364	20.0192	2.6593	86.6994	-2.7472	-2.8368	-2.4813	2.5068	2.6229	-2.6328	-3.1315	2.0332	-1.2396	-2.6435	-2.3988	24.5060	2.2340	17.1978	-3.3250	0.8342	2.4236
47.6010	2.7242	-2.8455	5.8090	-2.6003	2.9963	113.2537	5.6907	-6.8050	2.9708	3.0934	-2.7901	45.3865	2.9252	128.4643	-3.0219	-3.1205	-2.7294	2.7574	2.8852	-2.8961	-3.4446	2.2366	-1.3635	-2.9078	-2.6387	51.3342	2.4574	44.5757	-3.6575	0.9176	2.6660
