13.1743	1.0230	-0.9888	2.3936	-0.9210	1.0681	15.1037	1.7273	10.6172	1.0217	0.8418	9.6878	11.0202	0.8624	14.3000	-1.0191	-1.3499	-0.9887	0.9494	1.0428	-1.0651	-1.0998	12.7127	-0.2952	-0.3934	-0.9113	-0.7376	11.5100	18.6038	-1.2687	13.3689	0.9416	-10.0555	20.9805	17.5386	-7.3684	22.2074	20.8038	21.2177	19.4592	21.6679	16.3544	7.5337	-0.5089	21.3178	0.1316	17.8004	26.1813	27.6474	-5.4398	19.4412	22.8583	-7.6553	23.5608	-13.1957	0.8874	16.9493	-7.6235	-1.8317	-0.2631	-6.7794	-9.2220	-1.4633	-2.8255	-2.5258	29.5763	24.5482	28.4438	-8.4120	22.2694	-5.0740	-10.4655	-7.2659	29.7604	-12.4670	-19.2151	19.4804	25.8331	-10.7063	28.1997	26.0778	22.9741	-11.0339	25.3691	-4.1445	29.9249	-5.5906	1.6934	26.0053	16.3125	-14.1716	29.8898	-9.9323	-20.5797	8.1839	-11.1859
2.0258	0.3410	-0.3296	0.7979	-0.3070	0.3560	2.6254	0.5758	1.4135	0.3406	0.2806	1.1330	1.5383	0.2875	2.3675	-0.3397	-0.4500	-0.3296	0.3165	0.3476	-0.3550	-0.3666	1.8831	-0.0984	-0.1311	-0.3038	-0.2459	1.6634	3.6739	-0.4229	2.0953	0.3139	-3.5332	1.3209	0.4943	-2.4561	0.0484	1.2006	1.0993	0.8272	1.5531	-1.5206	-1.3789	-0.1696	1.0960	0.0439	-0.6940	1.5553	3.3997	-3.9977	0.8529	1.3979	-2.5518	2.9119	-4.7882	0.2958	0.1547	-2.6974	-0.6106	-0.0877	-4.4082	-3.1443	-0.4878	-0.9418	-0.8419	-2.7436	-1.7593	0.5922	11.3678	-0.3787	-5.3960	-3.6369	6.9355	-2.6256	1.5073	-2.3720	2.2567	-0.7487	-0.7831	5.2943	0.5435	-1.8545	-3.7220	-1.7139	-1.3815	3.8088	-1.8635	0.5645	-3.4231	-0.6998	-4.7239	-2.5562	-3.3108	-0.8509	5.4945	-1.9110
27.2382	2.0459	-1.9777	4.7873	-1.8421	2.1362	31.1094	3.4546	22.0323	2.0434	1.6836	20.1625	22.8411	1.7249	29.5004	-2.0382	-2.6999	-1.9774	1.8989	2.0855	-2.1301	-2.1997	26.3024	-0.5904	-0.7868	-1.8227	-1.4752	23.8367	38.1536	-2.5375	27.6219	1.8832	-18.1302	38.3594	32.3825	-14.5847	40.5118	38.0796	38.7107	35.5683	39.7020	29.2887	13.7275	-1.0178	39.1690	0.2632	32.6416	48.2362	51.4003	-10.8719	35.2651	41.9585	-15.1256	44.0533	-23.7159	1.7747	30.4610	-14.2652	-3.6633	-0.5263	-12.9090	-17.8781	-2.9265	-5.6510	-5.0517	52.1956	41.3372	49.0900	-18.4399	38.9136	-8.7492	-16.2024	-15.5268	49.8649	-21.1073	-34.5540	34.6699	44.4682	-18.5733	51.1740	44.5866	36.7888	-15.4049	40.4846	-8.2890	53.7452	0.2451	3.3869	44.2943	21.5458	-27.5293	48.9304	-19.8131	-38.8954	15.8550	-17.6234
31.3180	1.5686	-1.5162	3.6702	-1.4123	1.6377	34.4747	2.6485	26.2706	1.5666	1.2908	24.7018	26.9243	1.3224	33.1981	-1.5627	-2.0699	-1.5160	1.4558	1.5989	-1.6331	-1.6864	30.5454	-0.4527	-0.6032	-1.3974	-1.1310	27.8610	40.3892	-1.9454	31.5953	1.4438	-16.2528	57.4027	49.0524	-11.2982	64.1886	56.4283	58.1892	54.0922	56.7200	53.1219	26.9918	-0.7803	58.1029	0.2018	54.7237	69.7192	67.3928	-0.3005	53.9477	61.9657	-11.7381	57.5426	-22.0257	1.3606	49.6742	-12.4080	-2.8085	-0.4035	-3.6416	-14.4637	-2.2437	-4.3324	-3.8730	92.0921	81.4921	91.2537	-16.2709	67.0065	7.4176	-16.7300	-16.8503	105.2369	-22.4912	-37.9949	47.4696	82.1186	-20.7002	63.9783	80.4260	91.7975	-17.1214	103.1132	-6.3549	79.0468	-8.5722	2.5966	94.8063	123.1987	-21.4546	112.6292	-15.2295	-34.4940	-0.3097	-19.1116
29.4846	3.8873	-3.7576	9.0958	-3.4999	4.0588	36.4260	6.5637	21.8429	3.8825	3.1989	18.5789	23.3030	3.2773	33.4626	-3.8727	-5.1297	-3.7571	3.6079	3.9625	-4.0472	-4.1793	27.7963	-1.1218	-1.4948	-3.4631	-2.8030	24.8228	48.7100	-4.8212	30.2537	3.5781	-14.2625	41.3776	35.2865	-14.2270	45.1101	41.0384	37.3085	37.1333	41.1831	31.3598	20.6801	-1.9339	45.7325	0.5001	39.0527	58.4982	61.2789	-13.5280	35.7753	45.6781	-13.9759	53.0202	-26.8121	3.3720	29.0160	-13.4972	-6.9603	-0.9999	-13.9232	-21.8320	-5.5604	-10.7368	-9.5982	52.6068	35.8892	33.4949	-23.9434	38.1478	-30.7129	-34.1128	-29.9123	48.1285	-36.3632	-55.2922	37.6450	42.4234	-42.6569	42.9224	44.1769	32.3027	-36.8703	36.5375	-15.7492	60.6627	-12.3761	6.4351	38.8083	19.1666	-41.2277	44.9574	-25.9844	-56.3094	13.8307	-34.9050
70.7160	3.2735	-3.1643	7.6596	-2.9473	3.4179	77.4308	5.5274	59.6556	3.2694	2.6938	56.3054	61.0378	2.7598	74.7334	-3.2612	-4.3198	-3.1639	3.0382	3.3368	-3.4082	-3.5194	69.1451	-0.9447	-1.2588	-2.9163	-2.3604	63.0851	90.0325	-4.0600	71.3006	3.0131	-33.9188	127.4136	109.4900	-23.5789	143.4235	125.2823	129.4770	120.4105	125.8291	119.8106	61.2229	-1.6285	128.8834	0.4211	122.9112	154.4443	148.4553	1.9891	119.9689	137.6782	-24.4969	126.8108	-45.9666	2.8396	110.8311	-25.8950	-5.8613	-0.8420	-4.9780	-30.1850	-4.6824	-9.0415	-8.0827	202.9278	180.3133	202.7383	-35.9226	147.5364	19.5738	-34.9147	-35.1658	233.2004	-48.1692	-80.5770	103.5922	181.3826	-43.2005	140.0124	177.3668	204.5258	-35.7316	229.6374	-13.2625	172.8098	-17.8899	5.4190	210.5483	264.8181	-45.2409	250.2053	-31.7834	-75.9458	-2.4350	-39.8850
33.5971	2.2505	-2.1754	5.2660	-2.0263	2.3498	37.9192	3.8001	27.5030	2.2477	1.8520	25.3978	28.4011	1.8974	36.1353	-2.2421	-2.9698	-2.1752	2.0888	2.2941	-2.3431	-2.4196	32.5438	-0.6495	-0.8654	-2.0049	-1.6228	29.5597	45.8425	-2.7912	34.0146	2.0715	-23.3192	50.7332	41.5317	-16.2105	52.4570	49.4798	50.8368	46.7471	51.1211	38.8062	17.6830	-1.1196	50.5117	0.2895	42.6964	61.4965	64.9956	-11.6237	46.5821	54.7981	-16.8416	55.5738	-31.6020	1.9522	41.0629	-17.8028	-4.0297	-0.5789	-15.8417	-20.7522	-3.2192	-6.2161	-5.5569	68.7470	56.7795	65.3595	-9.3347	52.4711	-8.9508	-24.0039	-16.8814	65.5046	-25.7128	-40.5570	46.3317	59.0894	-29.7003	70.3142	60.1201	50.7732	-24.5655	56.0942	-9.1179	72.5797	-12.2993	3.7256	58.6073	45.5252	-31.1775	65.7573	-21.8511	-41.2532	22.5995	-27.3776
13.0379	2.0459	-1.9777	4.7873	-1.8421	2.1362	16.6412	3.4546	9.2726	2.0434	1.6836	7.5760	10.0153	1.7249	15.0941	-2.0382	-2.6999	-1.9774	1.8989	2.0855	-2.1301	-2.1997	12.1515	-0.5904	-0.7868	-1.8227	-1.4752	10.7875	22.9648	-2.5375	13.4558	1.8832	-15.1256	9.6029	8.2453	-14.2863	7.7681	10.7236	9.5625	7.9751	12.6293	-0.2812	-1.1536	-1.0178	10.8615	0.2632	3.2831	14.7097	22.4090	-18.4012	7.8059	11.3072	-14.7628	19.5200	-18.8349	1.7747	3.6335	-11.8577	-3.6633	-0.5263	-17.2016	-16.8902	-2.9265	-5.6510	-5.0517	8.1495	2.5190	20.1556	-6.2103	5.3234	-15.9897	-2.4403	14.6883	6.6035	0.6860	-20.4976	14.2270	8.9857	9.8260	22.5127	8.2566	2.5001	0.8226	3.3099	-8.2890	14.6229	25.0715	3.3869	4.5371	-2.8955	-27.2395	4.7188	-19.7816	-21.7301	16.7755	-0.6929
16.9892	2.5915	-2.5050	6.0639	-2.3333	2.7058	21.5576	4.3758	12.1701	2.5883	2.1326	10.0153	13.1114	2.1849	19.5981	-2.5818	-3.4198	-2.5047	2.4052	2.6416	-2.6981	-2.7862	15.8544	-0.7479	-0.9966	-2.3087	-1.8686	14.0987	29.5901	-3.2141	17.5150	2.3854	-26.2106	10.5250	5.8502	-18.6666	3.0520	10.5752	9.7862	7.2763	13.3475	-8.0686	-7.8659	-1.2892	9.2696	0.3334	-2.9295	12.5248	26.9216	-29.3473	7.4923	11.6995	-19.3933	23.2097	-35.0168	2.2480	1.8940	-19.1543	-4.6402	-0.6666	-30.4781	-23.6271	-3.7069	-7.1579	-6.3988	-6.4636	-6.3373	17.3413	46.2198	0.8308	-32.1484	-18.1575	36.9937	-12.1119	8.8645	-21.3625	21.1776	1.0755	3.6397	42.7508	4.9387	-12.7019	-19.5833	-12.1019	-10.4994	20.6458	-6.4757	4.2901	-14.7545	-5.3188	-35.9014	-15.5153	-25.1618	-12.4265	40.2603	-13.6994
33.6639	3.5463	-3.4279	8.2979	-3.1929	3.7027	40.1262	5.9880	26.0174	3.5419	2.9183	22.9431	27.3611	2.9898	37.3935	-3.5330	-4.6798	-3.4275	3.2914	3.6149	-3.6922	-3.8127	32.1061	-1.0234	-1.3637	-3.1593	-2.5571	28.8670	51.6581	-4.3983	34.3612	3.2642	-33.8837	48.9404	39.5868	-25.3936	48.1088	48.8159	48.8788	44.0810	51.7635	30.0155	12.1306	-1.7642	49.6590	0.4562	35.7519	61.7884	71.4767	-26.4765	44.1898	53.4305	-26.3557	61.0067	-44.4374	3.0762	36.1300	-25.7631	-6.3498	-0.9122	-29.5243	-31.6793	-5.0726	-9.7950	-8.7563	60.2545	48.5725	62.3540	3.0473	48.2857	-30.0451	-33.5045	-5.4693	57.5784	-25.7218	-56.6899	50.5935	54.8642	-27.8185	75.9697	57.6180	41.7395	-34.1579	47.0566	-14.3677	76.2173	-12.4679	5.8706	47.0216	43.5928	-48.9971	55.7846	-34.4320	-51.0183	34.1262	-32.6022
8.6897	0.9548	-0.9229	2.2341	-0.8596	0.9969	10.4214	1.6121	6.6657	0.9536	0.7857	5.8464	7.0307	0.8050	9.6873	-0.9512	-1.2599	-0.9228	0.8861	0.9732	-0.9941	-1.0265	8.2686	-0.2755	-0.3672	-0.8506	-0.6884	7.4268	13.5118	-1.1842	8.8752	0.8788	-8.4396	12.0580	9.7019	-6.7270	11.6466	12.0046	11.8867	10.7674	12.7038	6.8858	2.8082	-0.4750	12.3430	0.1228	8.6378	15.4518	17.9184	-7.0799	10.7388	13.1383	-6.9623	15.3820	-11.0700	0.8282	8.6738	-6.6298	-1.7096	-0.2456	-7.8273	-8.3390	-1.3657	-2.6371	-2.3575	14.0546	10.8704	12.8698	0.7332	11.4108	-9.2627	-9.1960	-2.2373	12.3643	-7.7106	-15.8065	12.4708	12.4449	-9.4770	17.8506	13.2180	8.6628	-9.3068	9.6980	-3.8682	19.2166	-3.0084	1.5805	9.7247	4.2534	-13.1976	11.7327	-9.2702	-15.0267	9.2740	-9.1009
14.1096	1.0912	-1.0548	2.5532	-0.9824	1.1393	16.1659	1.8425	11.3788	1.0898	0.8979	10.3812	11.8013	0.9199	15.3095	-1.0871	-1.4399	-1.0546	1.0127	1.1123	-1.1361	-1.1731	13.6119	-0.3149	-0.4196	-0.9721	-0.7868	12.3295	19.8956	-1.3533	14.3199	1.0044	-11.3063	23.5064	19.0267	-7.8596	24.1033	22.9433	23.4020	21.5237	23.6278	17.5488	7.9637	-0.5428	23.5423	0.1404	19.4313	28.7112	30.2854	-5.9697	21.5403	25.2804	-8.1656	25.8603	-15.3222	0.9465	18.9491	-8.6317	-1.9538	-0.2807	-8.0700	-10.0617	-1.5608	-3.0138	-2.6942	32.1568	25.8069	28.8437	-11.4140	24.3239	-5.1729	-11.6382	-11.7219	29.8215	-15.2040	-20.3321	21.5293	26.9701	-14.4002	32.3479	27.4613	21.3852	-11.9105	23.0662	-4.4208	33.1390	-5.9633	1.8063	26.4166	8.0993	-15.1164	28.9492	-10.5945	-23.4288	10.6625	-13.2950
32.2820	4.0919	-3.9553	9.5745	-3.6841	4.2724	39.6053	6.9092	24.1253	4.0868	3.3672	20.6509	25.6308	3.4498	36.4835	-4.0765	-5.3997	-3.9548	3.7978	4.1710	-4.2602	-4.3993	30.4861	-1.1809	-1.5735	-3.6453	-2.9505	27.2797	52.5550	-5.0749	33.1112	3.7664	-37.2065	40.6810	31.5366	-27.8855	36.2873	40.5924	39.4757	35.1872	43.5636	17.3252	5.3729	-2.0356	41.0523	0.5264	24.5112	51.6899	65.6487	-34.4626	35.3271	44.2786	-28.6238	56.4254	-49.5521	3.5495	26.5433	-28.3161	-7.3267	-1.0525	-36.8199	-35.5895	-5.8530	-11.3019	-10.1034	41.7510	30.9488	51.6704	18.7382	34.8795	-39.0499	-31.5699	12.0193	35.3823	-15.6174	-54.8913	46.9282	39.6632	-21.1001	72.7786	42.8299	23.6909	-32.8299	27.8530	-16.5781	64.9402	-7.6395	6.7738	26.8995	20.4734	-55.9046	32.2816	-39.2159	-48.9422	42.9632	-29.9185
58.2949	3.2735	-3.1643	7.6596	-2.9473	3.4179	64.7748	5.5274	48.4933	3.2694	2.6938	45.2957	49.8226	2.7598	62.1319	-3.2612	-4.3198	-3.1639	3.0382	3.3368	-3.4082	-3.5194	56.7684	-0.9447	-1.2588	-2.9163	-2.3604	51.6687	76.7566	-4.0600	58.9034	3.0131	-33.6468	104.6459	88.9254	-23.5789	115.6242	102.9545	105.9262	98.1472	103.9071	93.8331	47.0709	-1.6285	105.7990	0.4211	97.5872	127.2726	125.4561	-5.6871	97.9505	113.0337	-24.4969	107.0969	-45.3822	2.8396	89.3281	-25.6607	-5.8613	-0.8420	-11.7663	-30.0796	-4.6824	-9.0415	-8.0827	165.1869	145.1993	162.8179	-26.7217	121.1489	6.3615	-34.9147	-29.9467	186.0213	-43.7239	-73.9091	88.8391	147.2271	-41.7654	120.9912	145.0478	160.7774	-35.7316	180.5427	-13.2625	146.8219	-17.8899	5.4190	166.7062	202.4715	-44.4432	197.8364	-31.7834	-70.3021	6.1359	-39.0577
26.4660	3.4099	-3.2961	7.9788	-3.0701	3.5603	32.5646	5.7577	19.7109	3.4057	2.8060	16.8262	20.9743	2.8748	29.9644	-3.3971	-4.4998	-3.2957	3.1648	3.4759	-3.5502	-3.6661	24.9819	-0.9840	-1.3113	-3.0378	-2.4587	22.3337	43.3487	-4.2291	27.1490	3.1387	-31.6860	22.9824	16.9912	-24.2610	16.8973	23.2773	22.4494	19.0019	26.7319	1.7651	-2.9033	-1.6964	22.6217	0.4387	8.2428	29.3522	44.5505	-33.3049	18.9894	25.6082	-25.1524	38.3682	-41.6301	2.9579	11.6144	-23.8403	-6.1055	-0.8771	-34.4481	-30.1848	-4.8775	-9.4183	-8.4195	11.6764	5.1088	26.1565	23.6371	13.2650	-37.5002	-23.7320	20.7541	1.3160	-4.8423	-38.0720	31.8291	13.5187	-9.3168	55.9659	17.1177	-6.2766	-22.9452	-6.4255	-13.8151	38.9192	1.6747	5.6448	-3.1781	-6.9984	-46.9714	-3.6196	-33.1077	-30.6485	45.4264	-20.7108
49.4257	3.2735	-3.1643	7.6596	-2.9473	3.4179	55.7344	5.5274	40.5227	3.2694	2.6938	37.4353	41.8160	2.7598	53.1324	-3.2612	-4.3198	-3.1639	3.0382	3.3368	-3.4082	-3.5194	47.9326	-0.9447	-1.2588	-2.9163	-2.3604	43.5107	67.2928	-4.0600	50.0420	3.0131	-33.4189	104.1874	88.6862	-23.5789	116.1528	103.1395	105.2280	97.4835	103.2352	94.7720	48.5259	-1.6285	106.3913	0.4211	97.6992	127.6960	124.5191	-5.2678	97.7989	112.1999	-24.4969	106.1946	-44.8908	2.8396	89.3510	-25.1190	-5.8613	-0.8420	-10.6444	-30.0030	-4.6824	-9.0415	-8.0827	173.9573	156.2676	175.2278	-16.6744	126.7064	7.6588	-33.8729	-19.6665	206.9477	-37.2885	-75.1507	89.0438	158.4763	-35.3993	113.6365	155.2685	185.5378	-35.1922	209.9834	-13.2625	149.7039	-17.3382	5.4190	184.0502	269.9797	-42.5545	224.4544	-31.7834	-64.3614	-3.5134	-36.1459
