13.5683	0.9197	-0.9411	1.6525	-0.9261	0.9829	13.0824	2.9643	9.5854	1.0212	1.0663	12.7740	9.9583	1.0110	13.9401	-1.0348	-0.8766	-0.9390	1.0307	0.9509	-0.9401	-1.0815	15.1857	-0.5946	-0.9500	-0.9697	-0.8579	13.7644	13.1660	-1.3127	12.0577	0.8668	0.8990	22.5391	17.8719	-8.5659	16.2505	23.2364	15.3816	19.3103	-9.0764	-7.6076	25.3864	-9.8853	23.7101	-0.1631	-10.4454	24.0725	19.0402	-8.6100	20.8588	22.3165	-7.0259	22.1435	-4.4675	-4.0772	21.1588	-7.6677	-2.9033	-1.1240	5.1562	19.1555	-0.7151	-2.4470
2.1287	0.3066	-0.3137	0.5508	-0.3087	0.3276	2.0042	0.9881	1.1037	0.3404	0.3554	2.0773	1.2224	0.3370	2.2504	-0.3449	-0.2922	-0.3130	0.3436	0.3170	-0.3134	-0.3605	2.6294	-0.1982	-0.3167	-0.3232	-0.2860	2.1809	2.0234	-0.4376	1.7029	0.2889	-2.2877	0.8195	0.5831	-2.8553	-2.1499	1.3796	0.2985	0.5214	-3.0255	-4.2530	0.0120	-3.5070	1.1878	-0.0544	-3.8490	1.8061	2.7422	-3.1447	0.8664	1.5183	-2.4837	2.0559	-1.4892	-1.3591	1.7171	-2.6368	-0.9678	-0.3747	-2.7883	0.5983	-0.2384	-0.8157
28.0264	1.8395	-1.8821	3.3050	-1.8523	1.9658	27.0532	5.9287	19.9482	2.0423	2.1327	26.3729	20.7020	2.0220	28.7783	-2.0696	-1.7532	-1.8780	2.0615	1.9019	-1.8801	-2.1630	31.2840	-1.1892	-1.8999	-1.9393	-1.7158	28.4282	27.2145	-2.6254	24.9871	1.7337	1.5857	41.2102	32.2644	-15.2631	29.4833	42.5631	27.2348	34.9319	-16.9371	-14.4699	46.3717	-18.2794	43.5527	-0.3263	-19.1218	44.2676	35.4640	-15.8568	37.9577	40.6025	-12.4592	40.8380	-8.9349	-6.6543	38.4693	-13.9245	-5.8066	-2.2479	9.0041	34.7558	-1.4302	-4.8939
32.0533	1.4103	-1.4430	2.5338	-1.4201	1.5071	31.1358	4.5453	24.5227	1.5658	1.6351	29.8415	25.1288	1.5502	32.6369	-1.5867	-1.3441	-1.4398	1.5805	1.4581	-1.4414	-1.6583	34.7218	-0.9117	-1.4566	-1.4868	-1.3154	32.4165	31.3069	-2.0128	29.3710	1.3292	11.2252	63.7064	50.9609	-13.1343	54.4261	64.6578	46.0244	55.0758	-13.9172	-6.8003	73.4463	-16.1322	64.9643	-0.2501	-17.9635	63.3032	47.8248	-14.4657	58.9996	59.8521	-11.4250	58.2857	-6.8501	-6.2517	56.1149	-12.8479	-4.4517	-1.7234	26.1040	53.8178	-1.0965	-3.7520
30.7491	3.4950	-3.5761	6.2794	-3.5193	3.7351	29.2057	11.2645	18.2412	3.8804	4.0521	29.5491	19.6069	3.8418	32.1342	-3.9323	-3.3310	-3.5682	3.9168	3.6136	-3.5723	-4.1096	36.5482	-2.2594	-3.6098	-3.6847	-3.2600	31.3753	29.4678	-4.9882	25.6643	3.2940	7.0169	44.0578	32.4485	-9.6212	37.5670	47.1084	21.9627	34.4390	-14.8276	-16.4123	55.4676	-19.9566	49.9806	-0.6199	-16.3109	51.8393	41.3809	-14.7492	38.9065	44.1774	-8.8297	47.6968	-16.9763	1.3702	39.7276	-11.1528	-11.0326	-4.2710	14.4110	35.9052	-2.7173	-9.2984
72.2981	2.9432	-3.0114	5.2879	-2.9636	3.1453	70.3275	9.4859	55.9068	3.2677	3.4123	67.2412	57.1765	3.2352	73.5294	-3.3114	-2.8050	-3.0048	3.2984	3.0430	-3.0082	-3.4607	77.9598	-1.9027	-3.0398	-3.1029	-2.7453	73.0913	70.6711	-4.2006	66.5560	2.7739	26.7212	141.6056	113.4187	-27.4108	123.0202	143.4547	102.8197	122.7720	-29.0446	-12.0898	163.8493	-33.6671	144.1608	-0.5220	-37.4890	140.1085	105.2390	-30.1893	131.1699	132.6913	-23.8434	128.8475	-14.2959	-13.0470	124.3872	-26.8129	-9.2906	-3.5967	60.3233	119.7119	-2.2883	-7.8302
34.5106	2.0234	-2.0704	3.6354	-2.0375	2.1624	33.3802	6.5215	25.1571	2.2466	2.3459	32.3633	25.9992	2.2242	35.3401	-2.2766	-1.9285	-2.0658	2.2676	2.0921	-2.0682	-2.3793	38.1533	-1.3081	-2.0899	-2.1332	-1.8874	34.9701	33.5755	-2.8879	31.0435	1.9071	2.0711	54.8526	43.0136	-18.8449	37.9323	56.2105	37.8966	45.9850	-19.9681	-18.1990	60.2407	-23.1461	56.6631	-0.3589	-25.7737	56.8801	47.2434	-20.7552	50.9539	52.9789	-16.3924	53.2191	-9.8284	-8.9698	50.7241	-18.4339	-6.3873	-2.4727	12.4240	46.0330	-1.5732	-5.3833
13.6787	1.8395	-1.8821	3.3050	-1.8523	1.9658	12.9031	5.9287	7.4082	2.0423	2.1327	13.2743	8.1304	2.0220	14.4039	-2.0696	-1.7532	-1.8780	2.0615	1.9019	-1.8801	-2.1630	16.6922	-1.1892	-1.8999	-1.9393	-1.7158	13.9885	13.0397	-2.6254	11.0763	1.7337	-6.8577	7.7569	6.0118	-13.3875	-0.4232	9.8891	2.0148	7.0344	-15.6738	-16.1722	8.7028	-15.6449	11.3618	-0.3263	-12.9575	14.7106	12.8153	-12.5712	6.8361	11.7765	-10.0957	13.3729	-8.9349	-5.1855	11.0937	-9.9804	-5.8066	-2.2479	-8.2148	7.0614	-1.4302	-4.8939
17.8017	2.3300	-2.3840	4.1863	-2.3462	2.4901	16.8175	7.5096	9.7981	2.5869	2.7014	17.2533	10.7187	2.5612	18.7245	-2.6215	-2.2207	-2.3788	2.6112	2.4090	-2.3815	-2.7397	21.6309	-1.5063	-2.4065	-2.4565	-2.1733	18.1986	16.9891	-3.3254	14.4940	2.1960	-15.6623	6.7598	5.1764	-21.7002	-12.3149	9.8168	2.3435	5.2486	-22.9936	-28.9532	2.9729	-25.8740	10.1499	-0.4133	-24.6547	15.1630	19.3338	-22.4099	6.8018	12.5485	-18.3718	15.6670	-11.3175	-10.3289	13.6976	-18.1373	-7.3551	-2.8474	-19.1808	6.0560	-1.8116	-6.1989
34.8933	3.1884	-3.2624	5.7286	-3.2106	3.4074	33.3895	10.2764	22.6177	3.5400	3.6966	33.2107	23.8854	3.5048	36.1678	-3.5874	-3.0388	-3.2552	3.5733	3.2966	-3.2589	-3.7491	40.3044	-2.0612	-3.2932	-3.3615	-2.9740	35.5042	33.6460	-4.5506	30.0408	3.0051	-5.9286	50.4585	39.7472	-28.7576	27.9716	53.6038	32.4990	42.7989	-30.8335	-30.7994	54.8571	-33.5666	54.9723	-0.5655	-33.7357	58.2009	48.9633	-29.1324	46.7093	52.8878	-23.5852	54.1795	-15.4872	-13.4001	50.6805	-24.9366	-10.0648	-3.8964	1.0603	42.9304	-2.4790	-8.4828
9.0168	0.8584	-0.8783	1.5423	-0.8644	0.9174	8.6154	2.7667	5.7597	0.9531	0.9953	8.5923	6.0983	0.9436	9.3587	-0.9658	-0.8181	-0.8764	0.9620	0.8875	-0.8774	-1.0094	10.4649	-0.5549	-0.8866	-0.9050	-0.8007	9.1789	8.6842	-1.2252	7.7214	0.8091	-1.6790	12.4435	9.6308	-7.0574	6.5254	13.3001	7.6358	10.3293	-7.8399	-8.1678	13.3977	-8.5743	13.6541	-0.1523	-8.6533	14.4603	12.3737	-7.4444	11.4376	12.9685	-5.8118	13.5476	-4.1696	-3.0712	12.3758	-6.3620	-2.7098	-1.0490	-0.1287	10.4455	-0.6674	-2.2838
14.5322	0.9811	-1.0038	1.7626	-0.9879	1.0484	14.0119	3.1620	10.2756	1.0892	1.1374	13.6826	10.6774	1.0784	14.9288	-1.1038	-0.9350	-1.0016	1.0995	1.0143	-1.0027	-1.1536	16.2624	-0.6342	-1.0133	-1.0343	-0.9151	14.7411	14.1061	-1.4002	12.9145	0.9246	0.4324	25.4934	19.8571	-9.1369	17.0598	26.0494	17.2478	21.1049	-9.6815	-9.3000	27.8704	-11.2224	26.3871	-0.1740	-12.4963	26.5085	21.9751	-10.0631	23.6095	24.5550	-7.9478	24.7384	-4.7653	-4.3490	23.4373	-8.9376	-3.0969	-1.1989	5.0590	21.3607	-0.7628	-2.6101
33.6427	3.6790	-3.7643	6.6099	-3.7045	3.9317	31.9910	11.8573	20.3074	4.0846	4.2654	32.2730	21.7671	4.0440	35.0972	-4.1393	-3.5063	-3.7560	4.1230	3.8037	-3.7603	-4.3259	39.7697	-2.3783	-3.7998	-3.8786	-3.4316	34.2957	32.2904	-5.2507	28.2292	3.4674	-11.6671	39.7835	31.0951	-30.6698	14.5910	43.9016	23.7754	33.1824	-33.5454	-36.9890	41.6549	-37.5882	45.2330	-0.6525	-36.1463	50.3102	45.4368	-32.2798	36.8731	44.6176	-25.7431	47.5996	-17.8698	-13.6580	43.2153	-26.8317	-11.6132	-4.4958	-8.5170	33.8966	-2.8604	-9.7878
59.7399	2.9432	-3.0114	5.2879	-2.9636	3.1453	57.9492	9.4859	44.9349	3.2677	3.4123	55.7840	46.1746	3.2352	60.9527	-3.3114	-2.8050	-3.0048	3.2984	3.0430	-3.0082	-3.4607	65.1975	-1.9027	-3.0398	-3.1029	-2.7453	60.4612	58.2660	-4.2006	54.3864	2.7739	17.3463	115.3034	92.1697	-27.4108	95.3490	117.6014	82.7181	99.5585	-29.0446	-17.4035	132.1311	-33.3493	118.2122	-0.5220	-36.3460	116.0880	88.8538	-29.7773	106.8384	109.4200	-23.6308	107.1129	-14.2959	-13.0470	102.8569	-26.1360	-9.2906	-3.5967	43.3803	97.4308	-2.2883	-7.8302
27.5717	3.0658	-3.1369	5.5083	-3.0871	3.2764	26.2271	9.8811	16.5225	3.4039	3.5545	26.4976	17.7359	3.3700	28.7960	-3.4494	-2.9219	-3.1300	3.4358	3.1698	-3.1336	-3.6049	32.6825	-1.9819	-3.1665	-3.2322	-2.8596	28.1253	26.4494	-4.3756	23.1033	2.8895	-14.8988	20.2568	15.4967	-26.6780	-1.8022	23.5829	10.1956	16.5830	-28.9919	-33.6901	18.8772	-31.6566	24.8317	-0.5438	-29.9917	30.2300	30.4799	-27.0751	18.9755	25.9385	-21.9687	29.0425	-14.8915	-12.1223	26.0093	-22.3179	-9.6777	-3.7465	-16.1889	17.4931	-2.3836	-8.1565
50.7735	2.9432	-3.0114	5.2879	-2.9636	3.1453	49.1096	9.4859	37.1023	3.2677	3.4123	47.5924	38.3194	3.2352	51.9754	-3.3114	-2.8050	-3.0048	3.2984	3.0430	-3.0082	-3.4607	56.0921	-1.9027	-3.0398	-3.1029	-2.7453	51.4519	49.4096	-4.2006	45.6967	2.7739	18.1914	114.8364	92.3782	-27.4108	96.8176	117.4131	82.3347	99.8618	-29.0446	-16.1360	132.9742	-33.1053	118.4022	-0.5220	-34.3576	116.3493	86.7038	-29.3166	106.1465	109.4948	-23.4596	106.8295	-14.2959	-13.0470	102.1439	-25.1683	-9.2906	-3.5967	44.5323	97.4414	-2.2883	-7.8302
37.7008	1.6555	-1.6939	2.9745	-1.6670	1.7693	36.6275	5.3358	28.8537	1.8381	1.9194	35.1083	29.5606	1.8198	38.3849	-1.8627	-1.5778	-1.6902	1.8553	1.7117	-1.6921	-1.9467	40.8318	-1.0702	-1.7099	-1.7454	-1.5442	38.1254	36.8209	-2.3628	34.5556	1.5603	13.4212	74.9383	60.1020	-15.4185	64.2852	76.2763	54.4014	65.0255	-16.3376	-7.7579	86.4866	-18.9377	76.4637	-0.2936	-20.8434	74.5472	56.2909	-16.9815	69.4528	70.5634	-13.4119	68.7063	-8.0414	-7.3390	66.1436	-14.9233	-5.2260	-2.0231	31.0544	63.3247	-1.2872	-4.4045
27.6254	1.4716	-1.5057	2.6440	-1.4818	1.5727	26.7656	4.7429	20.5067	1.6339	1.7061	25.8475	21.1213	1.6176	28.2300	-1.6557	-1.4025	-1.5024	1.6492	1.5215	-1.5041	-1.7304	30.3184	-0.9513	-1.5199	-1.5515	-1.3726	27.9741	26.9155	-2.1003	25.0220	1.3869	5.8154	51.4492	40.7118	-13.7054	40.1634	52.3285	36.2386	43.7230	-14.5223	-10.7362	58.0725	-16.8335	52.7609	-0.2610	-18.7445	52.0539	40.9309	-15.0947	47.6538	48.8104	-11.9217	48.1985	-7.1479	-6.5235	46.1281	-13.4065	-4.6453	-1.7983	16.7588	43.3221	-1.1441	-3.9151
45.3873	2.9432	-3.0114	5.2879	-2.9636	3.1453	43.8088	9.4859	32.3898	3.2677	3.4123	42.6837	33.6003	3.2352	46.5836	-3.3114	-2.8050	-3.0048	3.2984	3.0430	-3.0082	-3.4607	50.6025	-1.9027	-3.0398	-3.1029	-2.7453	46.0244	44.0835	-4.2006	40.4909	2.7739	2.3242	71.1989	55.7968	-25.5359	49.3989	73.5107	48.1544	59.8870	-27.7817	-25.1034	78.8421	-31.4220	74.4305	-0.5220	-33.9001	75.2101	61.7104	-27.7885	65.8726	69.4942	-21.7308	70.1166	-14.2959	-11.5787	66.1149	-24.4261	-9.2906	-3.5967	15.3908	59.7778	-2.2883	-7.8302
19.7561	1.6555	-1.6939	2.9745	-1.6670	1.7693	18.9518	5.3358	13.1718	1.8381	1.9194	18.7396	13.8432	1.8198	20.4218	-1.8627	-1.5778	-1.6902	1.8553	1.7117	-1.6921	-1.9467	22.5946	-1.0702	-1.7099	-1.7454	-1.5442	20.0802	19.0936	-2.3628	17.1817	1.5603	-5.4799	22.8352	17.8704	-15.4185	8.9206	24.4512	14.9676	18.9345	-16.3376	-18.0597	23.2155	-18.9377	24.7908	-0.2936	-18.9856	26.8475	25.1478	-16.6792	21.4334	24.3810	-13.4119	25.8151	-8.0414	-7.3390	24.0767	-13.8210	-5.2260	-2.0231	-3.0818	19.3418	-1.2872	-4.4045
11.5068	0.6745	-0.6901	1.2118	-0.6792	0.7208	11.1256	2.1738	8.3871	0.7489	0.7820	10.7844	8.6689	0.7414	11.7818	-0.7589	-0.6428	-0.6886	0.7559	0.6974	-0.6894	-0.7931	12.7191	-0.4360	-0.6966	-0.7111	-0.6291	11.6585	11.1952	-0.9626	10.3467	0.6357	0.8670	18.7053	14.6947	-6.2816	13.1159	19.1762	12.9646	15.7187	-6.6560	-5.9623	20.6026	-7.7154	19.3065	-0.1196	-8.4690	19.3555	15.9734	-6.9184	17.3712	18.0482	-5.4641	18.1026	-3.2761	-2.9899	17.2492	-6.0653	-2.1291	-0.8242	4.4548	15.7020	-0.5244	-1.7944
27.3622	1.2263	-1.2548	2.2033	-1.2348	1.3106	26.5751	3.9524	20.8814	1.3615	1.4218	25.4913	21.4043	1.3480	27.8697	-1.3798	-1.1688	-1.2520	1.3743	1.2679	-1.2534	-1.4420	29.6787	-0.7928	-1.2666	-1.2929	-1.1439	27.6779	26.7200	-1.7502	25.0479	1.1558	10.4892	57.3751	45.9382	-11.4211	49.4931	58.2087	41.4502	49.6351	-12.1019	-5.5337	66.3451	-14.0280	58.5048	-0.2175	-15.6204	56.8867	42.5843	-12.5789	53.0943	53.7894	-9.9348	52.2905	-5.9566	-5.4363	50.2979	-11.1721	-3.8711	-1.4986	24.0244	48.4755	-0.9535	-3.2626
27.3095	2.8205	-2.8859	5.0676	-2.8401	3.0143	26.0345	9.0906	16.8954	3.1316	3.2701	26.1409	18.0204	3.1004	28.4343	-3.1734	-2.6882	-2.8796	3.1610	2.9162	-2.8829	-3.3165	32.0400	-1.8234	-2.9132	-2.9736	-2.6309	27.8246	26.2555	-4.0255	23.1259	2.6583	-12.1127	25.0624	19.3325	-24.5582	3.5252	28.3786	14.5341	20.4397	-26.4283	-31.1987	24.2807	-29.7565	28.9053	-0.5003	-29.3490	33.3258	32.9368	-25.8401	23.5399	29.4265	-20.7420	32.2192	-13.7002	-11.2561	29.3260	-21.4229	-8.9035	-3.4468	-11.5097	21.2096	-2.1929	-7.5040
33.7128	1.2876	-1.3175	2.3135	-1.2966	1.3761	32.8071	4.1501	26.2758	1.4296	1.4929	31.3044	26.8374	1.4154	34.2476	-1.4487	-1.2272	-1.3146	1.4430	1.3313	-1.3161	-1.5141	36.2178	-0.8324	-1.3299	-1.3575	-1.2010	34.0651	32.9765	-1.8377	31.1207	1.2136	15.1688	70.8760	57.0213	-11.9922	63.6871	71.7720	51.8785	61.8250	-12.7070	-3.2282	82.7653	-14.7294	72.0186	-0.2284	-16.4015	69.6122	51.1868	-13.2078	65.6075	66.1264	-10.4315	63.8237	-6.2544	-5.7081	61.6520	-11.7307	-4.0646	-1.5735	32.5852	59.9884	-1.0011	-3.4257
13.1493	1.3490	-1.3802	2.4236	-1.3583	1.4416	12.5216	4.3477	8.1558	1.4977	1.5640	12.5647	8.6904	1.4828	13.6783	-1.5177	-1.2856	-1.3772	1.5118	1.3947	-1.3788	-1.5862	15.4033	-0.8721	-1.3933	-1.4222	-1.2582	13.3888	12.6418	-1.9253	11.1298	1.2714	-1.7999	18.5155	15.0249	-11.6692	11.6783	20.1189	11.7311	16.6364	-12.7804	-11.1394	21.3146	-13.1124	20.8829	-0.2393	-11.7561	22.6499	17.7845	-10.9651	17.0553	20.4473	-9.1214	20.6873	-6.5523	-5.1782	19.2346	-8.9488	-4.2582	-1.6485	0.8272	16.1805	-1.0488	-3.5889
56.5831	2.5140	-2.5723	4.5168	-2.5314	2.6866	54.9709	8.1025	43.2325	2.7912	2.9147	52.7042	44.3070	2.7634	57.6283	-2.8285	-2.3960	-2.5666	2.8174	2.5992	-2.5695	-2.9560	61.3314	-1.6252	-2.5965	-2.6504	-2.3449	57.2316	55.2550	-3.5880	51.8382	2.3694	17.2481	106.6431	85.0241	-23.4134	89.2444	108.1381	76.6513	91.8032	-24.8089	-13.7546	122.2570	-28.7573	108.7960	-0.4459	-32.0219	106.3400	81.3932	-25.7867	98.8031	100.3779	-20.3663	98.0754	-12.2110	-11.1444	94.4569	-22.9027	-7.9357	-3.0722	41.5941	90.0302	-1.9546	-6.6883
9.7102	0.6745	-0.6901	1.2118	-0.6792	0.7208	9.3576	2.1738	6.8190	0.7489	0.7820	9.1505	7.0939	0.7414	9.9826	-0.7589	-0.6428	-0.6886	0.7559	0.6974	-0.6894	-0.7931	10.8931	-0.4360	-0.6966	-0.7111	-0.6291	9.8517	9.4193	-0.9626	8.6090	0.6357	-0.3367	15.3929	12.0368	-6.2816	9.5822	15.9788	10.4711	12.8028	-6.6560	-6.6926	16.5753	-7.7154	16.0364	-0.1196	-8.4285	16.3269	13.9479	-6.9184	14.3186	15.1209	-5.4641	15.3947	-3.2761	-2.9899	14.5394	-6.0493	-2.1291	-0.8242	2.3101	12.8785	-0.5244	-1.7944
37.1305	1.9621	-2.0076	3.5253	-1.9757	2.0969	35.9865	6.3239	27.6008	2.1785	2.2749	34.7360	28.4240	2.1568	37.9424	-2.2076	-1.8700	-2.0032	2.1989	2.0287	-2.0055	-2.3072	40.7294	-1.2684	-2.0266	-2.0686	-1.8302	37.6016	36.1807	-2.8004	33.6580	1.8493	6.1128	63.9178	50.5267	-18.2738	48.5462	65.2065	45.0017	54.2713	-19.3630	-15.1658	71.6343	-22.4447	65.6597	-0.3480	-24.9927	65.1115	52.1070	-20.1262	59.3028	61.0122	-15.8956	60.5232	-9.5306	-8.6980	57.9518	-17.8753	-6.1937	-2.3978	19.3686	53.7888	-1.5255	-5.2202
18.6575	1.4716	-1.5057	2.6440	-1.4818	1.5727	17.9228	4.7429	12.6692	1.6339	1.7061	17.6609	13.2634	1.6176	19.2466	-1.6557	-1.4025	-1.5024	1.6492	1.5215	-1.5041	-1.7304	21.1986	-0.9513	-1.5199	-1.5515	-1.3726	18.9502	18.0552	-2.1003	16.3295	1.3869	0.3047	30.6722	23.8549	-11.8416	20.5720	31.9646	19.8598	25.6325	-13.3527	-12.4411	34.0515	-14.7213	32.5477	-0.2610	-15.2939	33.0582	26.9885	-12.9816	28.1529	30.1372	-9.9039	30.8181	-7.1479	-4.9909	28.4912	-11.1279	-4.6453	-1.7983	5.5087	25.6322	-1.1441	-3.9151
62.6677	2.3300	-2.3840	4.1863	-2.3462	2.4901	61.0091	7.5096	49.0030	2.5869	2.7014	58.1689	50.0230	2.5612	63.6419	-2.6215	-2.2207	-2.3788	2.6112	2.4090	-2.3815	-2.7397	67.2374	-1.5063	-2.4065	-2.4565	-2.1733	63.3221	61.3179	-3.3254	57.9283	2.1960	29.7557	134.2189	108.1155	-21.7002	121.8325	135.8671	98.4882	117.2959	-22.9936	-4.4415	157.1469	-26.6531	136.3110	-0.4133	-29.6788	131.5222	96.0874	-23.8999	124.2210	125.0405	-18.8761	120.4715	-11.3175	-10.3289	116.4330	-21.2269	-7.3551	-2.8474	63.0954	113.6392	-1.8116	-6.1989
